Unnamed: 0,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,quizAttempts,content,timeElapsedInTurn,timeElapsedInTrial,turnStartTime,trialStartTime,eventType,practice
30,5f615c2baa4f2b137cbb8f7f,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216107489.0,undefined,Pi,L,10.0,2,3,1,0,"2 red column 8 row 2,3,4,5",25317,136822,1600216082156,1600215970651,chatMessage,False
31,5f615c61aa4f2b137cbb8f90,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216161003.0,undefined,Pi,C,11.0,0,3,1,0,2 red column 2 and 5 row 1 and 2,19773,19773,1600216141211,1600216141211,chatMessage,False
32,5f615c97aa4f2b137cbb8f95,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216215622.0,undefined,Pi,C,11.0,2,3,1,0,"4 blue; 2 row 3 column 2,3,4,5 and 2 row 1 and 6 column 9,10",31260,74390,1600216184341,1600216141211,chatMessage,False
33,5f615cd9aa4f2b137cbb8f98,pilot_class_test,6475-203868e0-8495-49d7-88d7-8c0be975e102,1600216281841.0,undefined,Pi,C,11.0,4,3,1,0,"2 blues row 1 and 6 column 9,10 and 2 reds column 9 row 2,3,4,5",23844,140610,1600216257977,1600216141211,chatMessage,False
0,5f61526faa4f2b137cbb87ff,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600213615781.0,undefined,horizontal,vertical,,0,practice,0,0,"do letters for y coordinates and numbers for x~~~ r for red, bl for blue~~~ A3A4bl~~~ A9B9r",80077,80077,1600213535807,1600213535807,chatMessage,True
1,5f6152e6aa4f2b137cbb8830,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600213734330.0,undefined,L,Pi,0.0,0,0,0,0,"A2A3bl, A4A5bl, B2C2r, D2E2r~~~ A8B8r, C8C9bl, C10C11bl, A11B11r",93848,93848,1600213640587,1600213640587,chatMessage,False
2,5f6153ceaa4f2b137cbb88d5,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600213966677.0,undefined,L,Pi,0.0,2,0,0,0,sorry! didn't know it was my turn~~~ same instructions you got it youre killing it,144810,326198,1600213821975,1600213640587,chatMessage,False
3,5f61543faa4f2b137cbb892a,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214079818.0,undefined,L,C,1.0,0,0,0,0,"A2A3bl,A4A5bl, B2C2r,D2E2r~~~ A9A10bl, B9C9r, D9E9r, F9F10bl~~~",70133,70133,1600214009796,1600214009796,chatMessage,False
4,5f6154dbaa4f2b137cbb89a9,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214235572.0,undefined,C,Pi,2.0,0,0,0,0,"ur a fkin legend~~~ A3A4bl, B3C3r, D3E3r, F3F4bl~~~  A8B8r, C8C9bl C10C11bl, A11B11r~~~",79185,79185,1600214156498,1600214156498,chatMessage,False
5,5f615564aa4f2b137cbb8a36,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214372127.0,undefined,Pi,L,3.0,0,1,0,0,"ez~~~ A2B2r, C2C3bl, C4C5bl, A5B5r~~~    A8A9bl, A10A11bl, B8C8r, D8E8r",77206,77206,1600214295035,1600214295035,chatMessage,False
6,5f6155ecaa4f2b137cbb8aaa,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214508428.0,undefined,Pi,C,4.0,0,1,0,0,"WERE THE BEST~~~  A2B2r, C2C3bl, C4C5bl, A5B5r~~~   A9A10bl, B9C9r, D9E9r, F9F10bl~~~",83019,83019,1600214425523,1600214425523,chatMessage,False
7,5f615677aa4f2b137cbb8b25,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214647397.0,undefined,C,L,5.0,0,1,0,0,"big $$$$,~~~  A3A4bl, B3C3r, D3E3r, F3F4bl~~~    A8A9bl, A10A11bl,B8C8r, D8E8r",74304,74304,1600214573212,1600214573212,chatMessage,False
8,5f6156f1aa4f2b137cbb8bb6,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214769774.0,undefined,L,C,6.0,0,2,0,0,"you deserve a nobel prize~~~ A2A3bl, A4A5bl, B2C2r, D2E2r~~~       A9A10bl, B9C9r, D9E9r, F9F10bl",78931,78931,1600214690963,1600214690963,chatMessage,False
9,5f615762aa4f2b137cbb8c3e,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600214882388.0,undefined,C,Pi,7.0,0,2,0,0,"your brain is a calculator~~~ A3A4bl, B3C3r, D3E3r, F3F4bl~~~     A8B8r, C8C9bl, C10C11bl, A11B11r",64126,64126,1600214818382,1600214818382,chatMessage,False
10,5f6157f6aa4f2b137cbb8cf7,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215030192.0,undefined,L,Pi,8.0,0,2,0,0,"look at the 25c just racking up~~~ A2A3bl, A4A5bl, B2C2r, D2E2r~~~      A8B8r, C8C9bl, C10C11bl, A11B11r",91271,91271,1600214939047,1600214939047,chatMessage,False
11,5f615864aa4f2b137cbb8d70,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215140146.0,undefined,C,L,9.0,0,3,0,0,"speedy mcgee over here~~~  A3A4bl, B3C3r, D3E3r, F3F4bl~~~    A8A9bl, A10A11bl, B8C8r, D8E8r",57065,57065,1600215083206,1600215083206,chatMessage,False
12,5f6158daaa4f2b137cbb8dd5,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215258591.0,undefined,Pi,C,10.0,0,3,0,0,"i wanna be an architect now~~~  A2B2r, C2C3bl, C4C5bl, A5B5r~~~    A9A10bl, B9C9r, D9E9r, F9F10bl",65285,65285,1600215193435,1600215193435,chatMessage,False
13,5f615966aa4f2b137cbb8e4c,pilot_class_test,5899-3498939c-cc6a-49ee-a2f4-f317b88ffb0c,1600215398889.0,undefined,Pi,L,11.0,0,3,0,0,"u could be the next bob the builder~~~ A2B2r, C2C3bl, C4C5bl, A5B5r~~~   A8A9bl, A10A11bl, B8C8r, D8E8r",93698,93698,1600215305312,1600215305312,chatMessage,False
