,dyad_gameid,trial_num,turn_num,message_id,workerID,block,phrases,scene,tower,message_num,message,content,refExps,leftTarget,rightTarget,tower_pair,rep
8143,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,9.0,0,36bc6268-61af-473d-f106-892ba1fa46f3,zoe,0,,,2,0,"Good work. The same tall C over the left indicator, and the big L over the right indicator.
",tall c big l ,"tall C, big L, ",C,L,C_L,3
8144,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,10.0,0,73f19747-e9a2-8f3c-b9ab-e19f2911cf30,zoe,0,,,2,0,"arch over left indicator, big L over right indicator.
",arch big l ,"arch, big L, ",Pi,L,Pi_L,3
8145,7626-0712c1b0-02c7-4b3a-b96c-e0a592c7060a,11.0,0,00ac317a-dd82-ab3e-2868-5bdd02c81d11,zoe,0,,,2,0,"arch over left indicator, tall C over right. Last one, good job!",arch tall c ,"arch, tall C, ",Pi,C,Pi_C,4
8146,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,0.0,0,ae055b94-fdcb-8a6e-9265-da012aad0659,zoe,7,,,0,0,"left is 2blks on ea. side of redline ,horiz. then 4 vert.blks above far left block.  rgt side later",2blks horiz 4 vert.blks ,"2blks, horiz, 4 vert.blks, ",L,Pi,L_Pi,1
8147,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,0.0,2,5eabd8f7-1782-34e8-0cb7-71b1e922ba0a,zoe,4,,,1,1,left looks like and L .4 blks on the bottom. with red line in the middle of the four.,l 4 blks ,"L, 4 blks, ",L,Pi,L_Pi,1
8148,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,0.0,4,39745c90-aaf5-cc09-0de6-8b59c4841813,zoe,2,,,0,2,"right is blank space on each side of red line. then vert. block each side,connect at top with a line",vert block ,"vert, block, ",L,Pi,L_Pi,1
8149,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,1.0,0,415fd4f3-7f13-7c0d-39e6-5a53dd59195f,zoe,0,,,1,0,there needs to be a blank on right side on each side of the red line. it will look like upsidedown U,upsidedown u ,"upsidedown U, ",L,C,L_C,1
8150,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,1.0,2,5fe1ea9c-ca70-c692-90d8-416a4fe569dd,zoe,0,,,2,1,left side is an L. right side is upsidedown U,l upsidedown u ,"L, upsidedown U, ",L,C,L_C,1
8151,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,2.0,0,5041b3d0-8950-6262-a797-765abc854e3f,zoe,4,,,0,0,"blue blk on left btwn red line. then 2 reds on top of left side,then blue on top of the 2 ,like botm",blue blk 2 reds blue ,"blue blk, 2 reds, blue, ",C,Pi,C_Pi,1
8152,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,2.0,2,b2db458c-c4fc-4cd0-a78d-1e08fc4358e5,zoe,3,,,1,1,"rgt side is upsidedown U. skip 1 blk on each side of red line,put red ea side, then top with two blu",upsidedown u red two blu ,"upsidedown U, red, two blu, ",C,Pi,C_Pi,1
8153,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,3.0,0,9de1a139-ed01-d648-fcc5-97637f449ece,zoe,4,,,2,0,left side is upsidedown U again. right is an L w/2 blue at btm and red line in between them. 2red le,upsidedown u l 2 blue 2red ,"upsidedown U, L, 2 blue, 2red, ",Pi,L,Pi_L,2
8154,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,3.0,2,c68ddf7d-d7d5-f9bd-d3e4-7e37817d6729,zoe,4,,,1,1,"right is large L . 2 blue on btm, w/red line in middle. then 2 red blocks above the far left blue bl",large l 2 blue 2 red blocks ,"large L, 2 blue, 2 red blocks, ",Pi,L,Pi_L,2
8155,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,4.0,0,bdb5ff1d-2141-b402-3e68-36da0cc9b533,zoe,4,,,1,0,"left is upsidedown U again. rgt is 1blue between red line. then2 red blk above left blk, blue ontop",upsidedown u 1blue 2 red blue ,"upsidedown U, 1blue, 2 red, blue, ",Pi,C,Pi_C,2
8156,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,5.0,0,19248947-3b6b-8130-f687-4f7a36834a01,zoe,3,,,1,0,"left is C like last right side with 1blue at btm, between red line ,2 red ontop of left blk then blu",c 1blue 2 red ,"C, 1blue, 2 red, ",C,L,C_L,2
8157,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,5.0,2,99b87f5c-0aa1-ee6f-1b04-eaa423f33d55,zoe,3,,,1,1,"right is large L with a blue on each side of red line, and 2 red blk's stacked on top of left block
",large l blue 2 red ,"large L, blue, 2 red, ",C,L,C_L,2
8158,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,6.0,0,d6659f3a-9708-539e-176f-1bd98f43392b,zoe,1,,,2,0,"a C on the left with 1 blue on btm, between red line, then upsidedn U on the right side like before.",c 1 blue upsidedn u ,"C, 1 blue, upsidedn U, ",C,Pi,C_Pi,2
8159,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,7.0,0,6f066764-9d67-2b49-cdbd-c97fb9fddad9,zoe,4,,,2,0,"L on left with 2 blue on btm and 2 red on left side.
large C on right side like before",l 2 blue 2 red large c ,"L, 2 blue, 2 red, large C, ",L,C,L_C,3
8160,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,8.0,0,653dab24-732d-6cfe-a681-dd8c740214c3,zoe,0,,,2,0,large L on left and a upsidedown U on right,large l upsidedown u ,"large L, upsidedown U, ",L,Pi,L_Pi,3
8161,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,9.0,0,c330ad4f-9dcc-5998-bc6b-05350399a6c0,zoe,0,,,2,0,upsidedown U on left and  L on right,upsidedown u l ,"upsidedown U, L, ",Pi,L,Pi_L,3
8162,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,10.0,0,e1cb6691-a030-2c1d-8629-4f4da2cb0fef,zoe,0,,,2,0,C on left and L on right,c l ,"C, L, ",C,L,C_L,3
8163,8226-ad7da0ed-7f5e-4d5d-a0ab-c8f9c924512e,11.0,0,85aa157b-b409-e558-519b-756bf631dae1,zoe,0,,,2,0,U on left and C on right,u c ,"U, C, ",Pi,C,Pi_C,4
8164,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,0.0,0,91e54b3a-0a4e-6eb7-f97b-8d621c9527d0,zoe,2,,,0,0,place 2 blue right next to each other starting from 1 space from the left.,2 blue ,"2 blue, ",L,Pi,L_Pi,1
8165,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,0.0,2,5da23c06-f146-b080-0a2c-f6a95bd38392,zoe,2,,,0,1,"Place 2 red, on top of the furthest left blue squre (1 space from the left).",2 red ,"2 red, ",L,Pi,L_Pi,1
8166,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,0.0,4,7c6d74a8-44ee-5071-5745-ef5a2e0885fc,zoe,2,,,0,2,"Place a red 1 space from the right, leave 2 spaces and place 1 more red ",red red ,"red, red, ",L,Pi,L_Pi,1
8167,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,0.0,6,e1dafdd8-ea09-7bb2-c187-715f7baf204d,zoe,2,,,0,3,"Place 2 blues, on top of the reds you just placed. Like a table. ",2 blues ,"2 blues, ",L,Pi,L_Pi,1
8168,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1.0,0,cfa88592-0055-6e42-6b49-6a3bf26ce972,zoe,4,,,1,0,"same shape as the last trial. 1 red placed 1 space from right, leave 2 space for 1 red, blue table",1 red 1 red shape blue table ,"1 red, 1 red, shape, blue table, ",C,Pi,C_Pi,1
8169,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1.0,2,a7838837-3c74-dbc2-c504-644fa5dc7c7b,zoe,3,,,0,1,place 1 blue 2 spaces from left. Top the furthest left square with 2 reds.,1 blue 2 reds ,"1 blue, 2 reds, ",C,Pi,C_Pi,1
8170,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1.0,4,b9ab308f-be2b-3272-7a37-e212a78c1cda,zoe,2,,,0,2,"Sorry. Place 2 reds on top of the blue that you just placed, on the left square.",2 reds ,"2 reds, ",C,Pi,C_Pi,1
8171,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,2.0,0,cd84344b-aef4-72a7-5821-6f30e31b9123,zoe,2,,,0,0,"Place 2 blue next to each other, 1 space from the right. ",2 blue ,"2 blue, ",L,C,L_C,1
8172,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,2.0,2,b9c3a78f-c8d3-acee-d370-c51fd8e2ba4c,zoe,2,,,0,1,"Place 2 blue next to each other, 1 space from the left. ",2 blue ,"2 blue, ",L,C,L_C,1
8173,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,2.0,4,c2de5950-0b2f-72ef-ec09-59b82924b159,zoe,2,,,0,2,Place 2 red on top of each other on top of the furthest blue square.,2 red ,"2 red, ",L,C,L_C,1
8174,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,2.0,6,a8936bd3-86a2-9efb-7af0-cf69bd2098c6,zoe,2,,,0,3,Place 2 red on top of each other on top of the furthest left blue square.,2 red ,"2 red, ",L,C,L_C,1
8175,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,3.0,0,d545de36-2a36-4435-eda0-4e30ff741d1c,zoe,2,,,0,0,"1 red, 1 space from left. leave 2 spaces, place another red.",1 red red ,"1 red, red, ",Pi,C,Pi_C,2
8176,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,3.0,2,af58e381-49ac-2f36-b202-054f62a10ce2,zoe,2,,,0,1,Table the reds with 2 blues. ,2 blues ,"2 blues, ",Pi,C,Pi_C,2
8177,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,3.0,4,36890df9-7bd3-7c4b-948c-52c8e0f24eb3,zoe,1,,,0,2,"Place a blue, 2 spaces from right",blue ,"blue, ",Pi,C,Pi_C,2
8178,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,3.0,6,7448f798-b50a-676c-06fc-cff0e9e4f06c,zoe,2,,,0,3,"On the left side of that blue piece , place 2 reds on top",2 reds ,"2 reds, ",Pi,C,Pi_C,2
8179,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,3.0,8,d36d8076-998b-1e1c-9f81-fca3ffb1c2c9,zoe,1,,,0,4,"Place a blue, on top of the reds. Mirroring the bottom piece. ",blue ,"blue, ",Pi,C,Pi_C,2
8180,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,4.0,0,9c8fe812-2c64-5b82-abbe-bd4ff9e590e4,zoe,4,,,1,0,"Same shape as before on left as last. 1 red, 1 space from left. 2 spaces and 1 more red. table 2blue",shape 1 red red 2blue ,"shape, 1 red, red, 2blue, ",Pi,L,Pi_L,2
8181,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,4.0,2,53e82886-9411-723a-50b4-17eb7111f1d1,zoe,4,,,1,1,"Place 2 blue, 1 space from left. Place 2 red on top of furthest left blue square. Looks like L.",2 blue 2 red l ,"2 blue, 2 red, L, ",Pi,L,Pi_L,2
8182,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,5.0,0,c4fa9dd1-9160-9261-6e10-7e22fa7199d6,zoe,4,,,1,0,"2 blues, 1 space from right. add 2 reds on top of the most left blue square. Looks like L.",2 blues  2 reds l ,"2 blues,  2 reds, L, ",C,L,C_L,2
8183,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,5.0,2,24e2e13a-a0e5-bd8c-dd75-24bcdd82016d,zoe,3,,,0,1,"1 blue, 2 spaces from left. add 2 reds on top of that piece, on the left square of piece.",1 blue 2 reds ,"1 blue, 2 reds, ",C,L,C_L,2
8184,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,5.0,4,3cbafcaa-6435-80a0-6df5-e2aa832cb6a7,zoe,1,,,0,2,"Top with a blue, mirroring the bottom piece. 
I'm sorry. I swear I know left from right. ",blue ,"blue, ",C,L,C_L,2
8185,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,6.0,0,3d992624-4b93-68d9-6188-0ea05e5ecd0a,zoe,3,,,1,0,"1 blue, 2 spaces from left. top with 2 red on left side of that piece. Same exact shape we just did.",1 blue 2 red shape ,"1 blue, 2 red, shape, ",C,Pi,C_Pi,2
8186,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,6.0,2,3de674fe-f66b-72a9-4142-452b361c57ab,zoe,1,,,0,1,"Top with blue, mirroring the bottom piece.",blue ,"blue, ",C,Pi,C_Pi,2
8187,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,6.0,4,ed825ea8-dda9-a02a-964f-bdde895585be,zoe,4,,,1,2,"table shape on the right. Starting with a red 1 space from right, 2 spaces and 1 red. top with 2 blu",table shape red 1 red 2 blu ,"table shape, red, 1 red, 2 blu, ",C,Pi,C_Pi,2
8188,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,7.0,0,749df1ff-f13a-9049-5f3f-a533e28cfc3c,zoe,4,,,1,0,"L shape. 2 blue,1 space from left, top with 2 red on most left blue square. ",l shape 2 blue 2 red ,"L shape, 2 blue, 2 red, ",L,Pi,L_Pi,3
8189,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,7.0,2,9fbd4b9f-5675-6682-996d-66423cf87ff0,zoe,4,,,1,1,"Table shape; 1 red, 1 space from the right, leave 2 spaces, add 1 more red. table top with 2 blue. ",table shape 1 red 1 more red 2 blue ,"Table shape, 1 red, 1 more red, 2 blue, ",L,Pi,L_Pi,3
8190,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,8.0,0,3e5aed83-5272-2246-257e-a412a2157489,zoe,4,,,1,0,"Same L shape on left.  2 blue, 1 space from left. Top with 2 red on most left blue square. ",l shape 2 blue 2 red ,"L shape, 2 blue, 2 red, ",L,C,L_C,3
8191,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,8.0,2,41b72448-c286-2234-d815-80dc24d878a1,zoe,4,,,0,1,"1 blue, 2 spaces from right. Add 2 red on top of the left square on blue piece. Mirror 1 blue on top",1 blue 2 red 1 blue ,"1 blue, 2 red, 1 blue, ",L,C,L_C,3
8192,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,9.0,0,b4642bad-8959-9298-2c48-1f988ce67bdc,zoe,4,,,0,0,"1 blue, 2 spaces from left. add 2 red on top of left side of blue. mirror blue on top of the red.",1 blue 2 red blue ,"1 blue, 2 red, blue, ",C,L,C_L,3
8193,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,9.0,2,e4c80a29-1d5f-9dfc-98b0-b4d7b5e16e19,zoe,4,,,1,1,"L Shape again. 2 blue, 1 space from right. Add 2 red on most left square of blue pieces. ",l shape 2 blue 2 red ,"L Shape, 2 blue, 2 red, ",C,L,C_L,3
8194,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,10.0,0,346eba31-7ad5-af81-7267-8417ec023a99,zoe,4,,,1,0,"Table shape on left. 1 red, 1 space from left, leave 2 spaces, add 1 red. table top with 2 blue. ",table shape 1 red 1 red 2 blue ,"Table shape, 1 red, 1 red, 2 blue, ",Pi,L,Pi_L,3
8195,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,10.0,2,5ba1cdb6-99ae-d9de-2e78-33c5b11bb2df,zoe,4,,,1,1,"L shape on right. 2 blue, 1 space from right. Add 2 red on the left most blue square in piece. ",l shape 2 blue 2 red ,"L shape, 2 blue, 2 red, ",Pi,L,Pi_L,3
8196,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,11.0,0,cd59bece-b5bc-c583-3fc3-4af19af08b9a,zoe,4,,,1,0,"table on left. 1 red, 1 space from left, leave 2 spaces, add 1 more red. table top with 2 blue.",table 1 red red 2 blue ,"table, 1 red, red, 2 blue, ",Pi,C,Pi_C,4
8197,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,11.0,2,e79d1be2-7f29-e86c-8a73-0eaa16bb4fb0,zoe,4,,,0,1,"1 blue, 2 spaces from right. Top with 2 red on left side of piece. top with 1 blue, mirror bottom",1 blue 2 red 1 blue ,"1 blue, 2 red, 1 blue, ",Pi,C,Pi_C,4
8198,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0.0,0,4cab56c3-9c51-4c71-2071-986835f295fa,zoe,2,,,0,0,"place 2 blue blocks one space left side
",2 blue blocks ,"2 blue blocks, ",L,C,L_C,1
8199,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0.0,2,66e0a0aa-ac3d-0478-4b3d-15c68dcdfa95,zoe,1,,,0,1,"place blue block next to the first block
",blue block ,"blue block, ",L,C,L_C,1
8200,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0.0,4,0cdff20e-c1e7-5ade-858e-8dfb98468947,zoe,2,,,0,2,Place 2 red blocks on the left side one space inward on top of blue,2 red blocks ,"2 red blocks, ",L,C,L_C,1
8201,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0.0,6,3f544f83-911d-c9fc-9216-2634754151b0,zoe,1,,,0,3,"place blue block centered with red line on the right side
",blue block ,"blue block, ",L,C,L_C,1
8202,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0.0,8,8e83e494-438f-a430-6485-1962ecf75dbc,zoe,2,,,0,4,"place 2 red blocks on top of the left side of the blue block
",2 red blocks ,"2 red blocks, ",L,C,L_C,1
8203,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,0.0,10,1ef8021c-bce9-ff07-4ebb-7bc5a9988bcc,zoe,1,,,1,5,"put a blue block on top to make it look like a C
",blue block c ,"blue block, C, ",L,C,L_C,1
8204,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1.0,0,b4652600-92c4-7c99-5062-5b3bd2385cf5,zoe,2,,,0,0,place two blue blocks next to each other one space inward from the left bottom,two blue blocks ,"two blue blocks, ",L,Pi,L_Pi,1
8205,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1.0,2,b235872f-f682-73bd-4174-dc65f9646b27,zoe,2,,,1,1,"place two red blocks on top of each other to make it look like an L
 ",two red blocks l ,"two red blocks, L, ",L,Pi,L_Pi,1
8206,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1.0,4,725964c4-73c4-3ceb-4467-81798383818f,zoe,1,,,0,2,place one red block one space inward on right bottom,one red block ,"one red block, ",L,Pi,L_Pi,1
8207,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1.0,6,d0f4903a-9650-65ca-ea89-44b01a6ec0e3,zoe,1,,,0,3,two spaces to the left and put another red block,red block ,"red block, ",L,Pi,L_Pi,1
8208,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,1.0,8,13843901-b020-b8d4-529b-eb354fa09d36,zoe,2,,,1,4,put two blue blocks on top on the red to make it look like a table,two blue blocks table ,"two blue blocks, table, ",L,Pi,L_Pi,1
8209,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2.0,0,57446b2d-ddb3-d8ee-6f8b-6cbeb759f3ec,zoe,1,,,0,0,place blue block centered on left red line,blue block ,"blue block, ",C,Pi,C_Pi,1
8210,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2.0,2,1bc238a3-cf34-bb3d-01bf-23f5be3bcc64,zoe,3,,,1,1,"two red blocks on top of left side of blue block, then a blue on top of red to look like C",two red blocks blue c ,"two red blocks, blue, C, ",C,Pi,C_Pi,1
8211,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2.0,4,b7068b26-fef1-6ca9-f719-8e17d7523baf,zoe,1,,,0,2,"red block two spaces inward right bottom
",red block ,"red block, ",C,Pi,C_Pi,1
8212,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2.0,6,1aff2f25-96be-ad62-d52d-a285543e882c,zoe,1,,,0,3,two spaces left and put another red block,red block ,"red block, ",C,Pi,C_Pi,1
8213,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,2.0,8,ac527166-9224-e274-3247-6a228ea70cf1,zoe,2,,,1,4,place two blue blocks on top of red next to each other to look like table,two blue blocks table ,"two blue blocks, table, ",C,Pi,C_Pi,1
8214,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,3.0,0,ee2f75b1-efda-5982-0148-a3cfaaf35967,zoe,0,,,1,0,big C on right side,big c ,"big C, ",Pi,C,Pi_C,2
8215,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,3.0,2,bfad2f17-4f64-6b90-04a0-e78404aec0bd,zoe,0,,,1,1,make a table on the left centered with red line,table ,"table, ",Pi,C,Pi_C,2
8216,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,4.0,0,aa7b6d64-844e-a6df-1c34-198a766c7fca,zoe,4,,,1,0,"4 blocks, looks like a C, centered on left red line",c 4 blocks ,"C, 4 blocks, ",C,L,C_L,2
8217,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,4.0,2,bda2d21f-7fe8-8e46-051c-d1e8e8294364,zoe,8,,,1,1,"other 4 blocks, two red and two blue, looks like L, centered right red line",4 blocks two red two blue l ,"4 blocks, two red, two blue, L, ",C,L,C_L,2
8218,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,5.0,0,e8f300a8-db76-1752-463b-76af3c8c7cf6,zoe,4,,,2,0,"table on the left, 4 blocks, center left red line, same L as last time but one space to the left",table 4 blocks l ,"table, 4 blocks, L, ",Pi,L,Pi_L,2
8219,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,6.0,0,ebfc2aa5-c8c7-e955-4d27-653e83c39b81,zoe,0,,,2,0,"same L, leave one space on left side, same table but right side",l table ,"L, table, ",L,Pi,L_Pi,2
8220,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,7.0,0,be8809a6-f1e9-02dd-3367-d0f2439c6004,zoe,0,,,2,0,"Big C on the left, centered on left red line, table on right",big c table ,"Big C, table, ",C,Pi,C_Pi,3
8221,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,8.0,0,e85c7c1b-7265-0014-9a79-45cf66c10396,zoe,0,,,2,0,"Big L on the left, leave one space on the left, big C centered on right red line (good job so far!)",big l big c ,"Big L, big C, ",L,C,L_C,3
8222,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,9.0,0,03d03575-54bb-58bd-4e8b-1b517a0cd3b5,zoe,0,,,2,0,"big C centered on left red line, big L on the right",big c big l ,"big C, big L, ",C,L,C_L,3
8223,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,10.0,0,c69a3ac2-9383-bed6-dbcf-f686c2324d72,zoe,0,,,2,0,"table on the left, big C on the right",table big c ,"table, big C, ",Pi,C,Pi_C,3
8224,8328-477b1bad-8e0f-4f60-b7a7-dff9a8669612,11.0,0,c6400708-99d8-0fa6-f0f4-c87c9a7e5755,zoe,0,,,2,0,"table on the left, big L on the right.
(great job, had fun!)",table big l ,"table, big L, ",Pi,L,Pi_L,4
8225,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,0.0,0,b187594d-577b-1f95-1b52-cc064b5e5471,zoe,4,,,0,0,BLUE on column 3-4. Then 2 red ones on column 3. then one blue one on the third column,blue 2 red one blue ,"BLUE, 2 red, one blue, ",C,Pi,C_Pi,1
8226,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,0.0,2,74d43d6d-628f-2a7a-2750-3d1e1756e0d4,zoe,5,,,0,1,"TWO, not one. for the right block
one RED at column 8. then a blue on top. then a red at column 11. ",two one red blue red ,"TWO, one RED, blue, red, ",C,Pi,C_Pi,1
8227,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,0.0,4,4741fb17-5942-adba-d057-6ddf43237e08,zoe,2,,,0,2,ad a blue one on column 10-11. then ad a red on column 3 (which you will never get it right now),blue red ,"blue, red, ",C,Pi,C_Pi,1
8228,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,1.0,0,f28cd582-af5c-0b9c-eaaf-74b39fee75fe,zoe,3,,,0,0,BLUE on column 2 and 4. then TWO red ones on column 2,blue two red ,"BLUE, TWO red, ",L,C,L_C,1
8229,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,1.0,2,b5a99074-38b4-8c97-c427-5f0abf9d32ab,zoe,4,,,0,1,blue at 9-10. then TWO red ones on 9. then ONE blue at 9,blue two red one blue ,"blue, TWO red, ONE blue, ",L,C,L_C,1
8230,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,2.0,0,744f957f-f7d9-dde9-8d19-ce5e2edd4d37,zoe,3,,,0,0,BLUE at 2 and another at 4. then TWO reds at 2.,blue two reds ,"BLUE, TWO reds, ",L,Pi,L_Pi,1
8231,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,2.0,2,180f7232-79cb-26d2-4251-bdb2776adad8,zoe,4,,,0,1,"red at 8, then blue at 8. red at 11, then blue at 10-11",red blue red blue ,"red, blue, red, blue, ",L,Pi,L_Pi,1
8232,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,3.0,0,ff52f3ab-afe3-e7ea-ede8-79c21541b74a,zoe,4,,,0,0,"red at 2, then blue at 2-3. red at 5, then blue at 4-5",red blue red blue ,"red, blue, red, blue, ",Pi,C,Pi_C,2
8233,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,3.0,2,c68b1f6e-0d5e-1bd9-8d83-20312c2747c0,zoe,4,,,0,1,blue at 9-10. then TWO reds at 9. then 1 blue at 9-10,blue two reds blue ,"blue, TWO reds, blue, ",Pi,C,Pi_C,2
8234,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,4.0,0,dcade3bf-f755-b463-5c34-0e9440400fe8,zoe,4,,,0,0,"blue at 3-4, then TWO reds at 3, then blue at 3-4",blue two reds blue ,"blue, TWO reds, blue, ",C,L,C_L,2
8235,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,4.0,2,6246ce0a-0e99-20ec-5c27-3f31551a9eb6,zoe,4,,,0,1,blue at 8-9. blue at 10-11.  TWO reds at 8,blue blue two reds ,"blue, blue, TWO reds, ",C,L,C_L,2
8236,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,5.0,0,f89ed0ff-2c8c-b3fc-5759-b929ab9873c4,zoe,5,,,0,0,"red at 2. blue at 2-3. red at 5. blue at 4-5

blue at 8-9",red blue red blue blue ,"red, blue, red, blue, blue, ",Pi,L,Pi_L,2
8237,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,5.0,2,0b5846c8-79e3-2aa0-e223-8f5548e422fd,zoe,3,,,0,1,"blue at 10-11, TWO reds at 8",blue two reds ,"blue, TWO reds, ",Pi,L,Pi_L,2
8238,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,6.0,0,51b8c4b5-4d86-eddb-8119-08408a6464fd,zoe,4,,,0,0,"blue at 3-4. TWO reds at 3. blue at 3-4.

red at 8 and another at 11",blue two reds red ,"blue, TWO reds, red, ",C,Pi,C_Pi,2
8239,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,6.0,2,9ecbcf97-c201-af5a-4527-6f0fecbdaec9,zoe,1,,,0,1,blue at 8-9 and another at 10-11. you are doing great now,blue ,"blue, ",C,Pi,C_Pi,2
8240,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,7.0,0,fc408b2b-133a-2a82-51e1-cdaaa0766bc3,zoe,4,,,0,0,"blue at 2-3 and another at 4-5. TWO reds at 2

red 8 and another at 11",blue two reds red ,"blue, TWO reds, red, ",L,Pi,L_Pi,3
8241,8529-ce091a56-8932-4fe7-a4c7-ad784337405c,7.0,2,051266c2-d444-3d7f-595a-f0cfd16a2182,zoe,1,,,0,1,blue at 8-9 and another at 10-11,blue ,"blue, ",L,Pi,L_Pi,3
